ID	drug_name	GDSC	y_id	x_id	n	beta	pval	fdr	nc_beta	nc_pval	nc_fdr	r2	target	ppi	skew	cancer_gene	UniprotID_inString
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPL30	563	0,397567835	0,001740214	0,168895144	0,597981074	5,19749E-07	0,000298719	0,423624682	BCL2L1	2	-1,211283537	FALSE	P62888
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	ACTL6A	854	0,485050539	0,00230721	0,045176651	0,321732788	0,013729651	0,069129108	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O96019
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	MRPL50	914	0,485000397	6,87891E-05	0,023801014	0,482446795	3,77717E-05	0,002613804	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q8N5N7
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPL31	563	0,453472964	0,000631599	0,131369832	0,600027674	1,94261E-06	0,000532302	0,423624682	BCL2L1	2	-1,211283537	FALSE	P62899
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL13	855	0,484493529	0,001456806	0,036507024	0,537278962	0,000262441	0,003258449	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P26373
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SMU1	903	0,481764888	0,000828334	0,136462866	1,027403011	2,38706E-12	3,37861E-10	0,591585105	BRAF	4	-1,457742709	FALSE	Q2TAY7
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPL36	563	0,484954544	2,46155E-05	0,063877132	0,56827587	3,43996E-07	0,000255049	0,423624682	BCL2L1	2	-1,211283537	FALSE	Q9Y3U8
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	NDUFS1	915	0,48106072	2,55657E-07	0,001415317	0,482506908	9,33227E-08	7,38049E-05	0,462995294	BCL2L1	3	-1,109626773	FALSE	P28331
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPS5	563	0,416846514	0,000173788	0,086802262	0,46940717	1,37603E-05	0,001700374	0,423624682	BCL2L1	2	-1,211283537	FALSE	P46782
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	DAZAP1	915	0,480820712	0,000816046	0,056470373	0,224919727	0,097734514	0,353401875	0,462995294	BCL2L1	5+	-1,109626773	FALSE	Q96EP5
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	IK	903	0,47774877	0,002116437	0,17570117	0,942439368	1,98458E-09	1,35697E-07	0,591585105	BRAF	4	-1,457742709	FALSE	Q13123
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPS6	563	0,426694417	0,000313473	0,099338213	0,538354156	1,13132E-06	0,000366972	0,423624682	BCL2L1	2	-1,211283537	FALSE	P62753
1078	Imatinib	GDSC2	"1078;Imatinib;GDSC2"	GCFC2	111	0,475092028	2,01326E-05	0,015541252	0,422980895	0,000220443	0,088007481	0,584780651	"ABL1;KIT;PDGFRA"	-	-1,969494299	FALSE	P16383
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	GOLPH3	793	0,474592922	5,20857E-05	0,007904002	0,103671687	0,30179882	0,543954784	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9H4A6
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SPATA20	242	0,474225839	3,9916E-05	0,00479512	0,426088737	4,77655E-05	0,005499001	0,624177437	MET	-	-1,306810675	FALSE	Q8TB22
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	UPF1	854	0,47416401	0,000164491	0,013314067	0,451028227	0,000149586	0,002156167	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q92900
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL28	853	0,472817161	0,00013605	0,012682033	0,423161919	0,000527847	0,005687627	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P46779
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS5	855	0,471527765	0,000271983	0,015806186	0,606181128	1,69066E-06	7,50901E-05	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P46782
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	TOMM20	903	0,470512107	5,45716E-05	0,043033596	0,269366886	0,037212948	0,131735859	0,591585105	BRAF	3	-1,457742709	FALSE	Q15388
2309	AC220	GDSC2	"2309;AC220;GDSC2"	ABI1	528	0,247694028	0,000135728	0,037075177	0,174740287	0,003753599	0,216457563	0,505922345	FLT3	2	-1,284486656	FALSE	not found
2309	AC220	GDSC2	"2309;AC220;GDSC2"	CAV2	134	-0,339433017	0,000347295	0,053385655	-0,182992134	0,020660936	0,382965211	0,505922345	FLT3	2	-1,284486656	FALSE	P51636
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	EPB41L5	109	0,466584484	0,001837119	0,06833584	0,34275793	0,005886847	0,037604297	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q9HCM4
2309	AC220	GDSC2	"2309;AC220;GDSC2"	CPSF6	563	0,380738899	0,000102129	0,030334282	0,22566769	0,011623582	0,322599567	0,505922345	FLT3	2	-1,284486656	FALSE	Q16630
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	CHST14	216	0,466464074	9,79751E-05	0,083412051	0,459709649	4,97304E-06	0,000955929	0,423624682	BCL2L1	4	-1,211283537	FALSE	Q8NCH0
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	DHX9	906	0,466176331	1,31707E-06	0,000582365	0,457850485	6,63466E-08	7,33263E-05	0,624177437	MET	3	-1,306810675	TRUE	Q08211
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	PLPP6	147	0,465034392	0,000117438	0,051716595	0,139416332	0,103689449	0,423703247	0,575316205	SCD5	-	-2,15095469	FALSE	Q8IY26
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	HSD17B7	150	0,464482683	0,000776207	0,047418583	0,388339431	0,001766227	0,015652722	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P56937
1078	Imatinib	GDSC2	"1078;Imatinib;GDSC2"	CRYZL1	145	0,464401709	1,01204E-05	0,010504996	0,40926621	0,000107009	0,061708769	0,584780651	"ABL1;KIT;PDGFRA"	-	-1,969494299	FALSE	O95825
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PRODH	99	0,463541004	0,004131848	0,062576181	0,217778896	0,085260199	0,245533192	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	not found
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	BABAM2	261	0,463339842	0,002926568	0,053202423	0,374436689	0,018521944	0,085532868	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9NXR7
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	FAM120A	845	0,462930609	6,64876E-05	0,008648141	0,262298364	0,006545668	0,039644109	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9NZB2
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	STK3	324	0,461976235	0,001215603	0,056811268	0,250621099	0,055064077	0,190202382	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	Q13188
1029	Motesanib	GDSC2	"1029;Motesanib;GDSC2"	RMND1	83	0,461242091	2,1621E-06	0,011221298	0,168778011	0,04265379	0,516547059	0,55166186	"FLT1;KIT;PDGFRA;PDGFRB;RET"	-	-1,8283561	FALSE	Q9NWS8
1429	IAP_7638	GDSC1	"1429;IAP_7638;GDSC1"	GPX2	64	0,461168089	5,80816E-05	0,017898499	0,144042396	0,115287608	0,308817941	0,430331456	"BIRC2;BIRC3;XIAP"	-	-2,190857375	FALSE	P18283
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	FYCO1	281	0,460631367	0,000561947	0,049995683	0,426310572	0,000164283	0,007394062	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q9BQS8
2309	AC220	GDSC2	"2309;AC220;GDSC2"	INPPL1	372	0,242070008	0,001074353	0,078565991	0,142958463	0,018091344	0,371784103	0,505922345	FLT3	2	-1,284486656	TRUE	O15357
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	NDUFV2	909	0,459819592	2,77147E-06	0,005114294	0,436852741	3,42429E-06	0,000592402	0,462995294	BCL2L1	3	-1,109626773	FALSE	P19404
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SRSF7	903	0,459473128	0,002195151	0,17570117	1,03789523	1,97458E-11	2,31908E-09	0,591585105	BRAF	3	-1,457742709	FALSE	Q16629
2309	AC220	GDSC2	"2309;AC220;GDSC2"	LMNA	543	0,147473616	0,001446993	0,086011402	0,083445551	0,00087659	0,118857554	0,505922345	FLT3	2	-1,284486656	FALSE	not found
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	PRPF4	903	0,458016587	0,000840532	0,136462866	0,77113918	5,48194E-08	2,27521E-06	0,591585105	BRAF	3	-1,457742709	FALSE	O43172
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	AP3S2	188	0,457493156	0,00197283	0,041773524	0,480868577	0,000790914	0,007674538	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P59780
2309	AC220	GDSC2	"2309;AC220;GDSC2"	PHB	563	-0,26544109	0,001370356	0,085303012	-0,163521299	0,040082083	0,489757711	0,505922345	FLT3	2	-1,284486656	FALSE	P35232
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PRKCA	377	0,455983182	0,000729354	0,02510221	0,330929967	0,001320575	0,011768848	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P17252
2309	AC220	GDSC2	"2309;AC220;GDSC2"	PPP2CB	202	0,345428038	0,000829927	0,067301908	0,232072671	0,012698103	0,329515785	0,505922345	FLT3	2	-1,284486656	FALSE	P62714
2309	AC220	GDSC2	"2309;AC220;GDSC2"	SNRPA	563	0,454262973	2,75669E-05	0,014307244	0,38464628	0,00032481	0,077695882	0,505922345	FLT3	4	-1,284486656	FALSE	P09012
2309	AC220	GDSC2	"2309;AC220;GDSC2"	PTPN11	533	0,273290815	9,96669E-05	0,030334282	0,12722059	0,039969276	0,489757711	0,505922345	FLT3	2	-1,284486656	TRUE	Q06124
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS26	798	0,453465946	0,000399886	0,017392175	0,396347925	0,001411355	0,012297025	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62854
2354	MCL1_8070	GDSC2	"2354;MCL1_8070;GDSC2"	PPFIA1	278	0,452777213	2,49818E-06	0,011878838	0,182619505	0,021598126	0,298105406	0,752474407	MCL1	4	-1,014469792	FALSE	Q13136
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL36	855	0,451021961	0,000730597	0,02510221	0,464593611	0,000400268	0,004505298	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9Y3U8
2309	AC220	GDSC2	"2309;AC220;GDSC2"	RNF113A	239	0,450374103	0,000808705	0,067009174	0,393681588	0,00078141	0,115872011	0,505922345	FLT3	4	-1,284486656	FALSE	O15541
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS25	855	0,449946264	8,32292E-05	0,009674065	0,583128585	1,49496E-07	1,2068E-05	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62851
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	FHL2	518	0,447525437	2,53931E-05	0,006936137	0,243688403	0,001477946	0,012815906	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q14192
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL21	855	0,447359979	0,000971737	0,029105679	0,427490965	0,001060545	0,009853333	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P46778
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	ANKZF1	292	0,447042836	0,000128573	0,083412051	0,530834153	4,25846E-06	0,000850055	0,423624682	BCL2L1	3	-1,211283537	FALSE	Q9H8Y5
1078	Imatinib	GDSC2	"1078;Imatinib;GDSC2"	WASHC5	185	0,44574911	2,90519E-05	0,017673246	0,303782695	0,002321782	0,26777881	0,584780651	"ABL1;KIT;PDGFRA"	-	-1,969494299	FALSE	Q12768
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DCAF1	288	0,445358403	0,004280887	0,06348083	0,616097616	0,000117337	0,001795553	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9Y4B6
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	SRRM1	915	0,445064303	0,000326279	0,038189536	0,338901131	0,002501121	0,0432694	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q8IYB3
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SNRNP70	903	0,444747876	0,002375779	0,17964796	0,834401362	4,71813E-07	1,42317E-05	0,591585105	BRAF	3	-1,457742709	FALSE	not found
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	PNN	903	0,444068333	0,003430049	0,203590005	1,148653817	5,99903E-16	2,36533E-13	0,591585105	BRAF	3	-1,457742709	FALSE	Q9H307
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS7	855	0,442617027	0,004616217	0,065502319	0,474995021	0,001626938	0,01373719	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62081
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SART1	903	0,441651295	0,001412262	0,152856585	0,553053066	6,11321E-05	0,000845738	0,591585105	BRAF	3	-1,457742709	FALSE	O43290
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	SRSF6	915	0,440459513	0,001379276	0,074132742	0,321201382	0,013437543	0,121354382	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q13247
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PPP1R1B	64	0,439274525	0,009266145	0,095511224	0,093637803	0,453065517	0,683255749	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9UD71
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DDX6	845	0,438450587	3,56031E-05	0,007297243	0,432641153	2,53442E-05	0,000560548	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P26196
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SRSF3	906	0,438427633	7,12114E-05	0,006579102	0,352639782	0,000279909	0,017985756	0,624177437	MET	3	-1,306810675	FALSE	P84103
2323	A-1155463	GDSC2	"2323;A-1155463;GDSC2"	RPL10A	563	0,437273236	0,004061954	0,209097251	0,659612942	1,9487E-06	0,000532302	0,423624682	BCL2L1	3	-1,211283537	FALSE	P62906
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	PDZK1IP1	65	0,436595644	0,001059429	0,067967648	0,115504691	0,354723023	0,578322613	0,59266103	BRAF	-	-1,013673138	FALSE	Q13113
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL18	855	0,436424911	0,00084675	0,027001048	0,312445382	0,013816425	0,069374201	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q07020
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL32	854	0,435434377	0,000140068	0,012682033	0,394448761	0,000407933	0,004576057	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62910
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	ACTR3	853	0,435263858	6,64333E-05	0,008648141	0,178674819	0,078701273	0,233412082	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P61158
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	WDR5	905	0,433780546	3,67986E-07	0,000414779	0,348561621	2,86937E-06	0,001057077	0,624177437	MET	3	-1,306810675	FALSE	P61964
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RTCB	855	0,433282037	8,20232E-05	0,009674065	0,552020364	4,12584E-08	4,89988E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9Y3I0
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	GBF1	710	0,433261032	0,000453629	0,018632879	0,310651018	0,008895223	0,049789553	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q92538
1061	SB590885	GDSC2	"1061;SB590885;GDSC2"	SNRNP200	907	0,432927434	0,000212259	0,03010267	0,578123104	3,28922E-06	0,000102783	0,59266103	BRAF	3	-1,013673138	FALSE	O75643
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	MCC	63	0,432366202	0,001357797	0,037144491	0,183607911	0,059178412	0,31582017	0,624177437	MET	4	-1,306810675	FALSE	P23508
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	HNRNPL	903	0,432263575	0,005445844	0,263927101	0,961412539	5,28543E-10	4,16794E-08	0,591585105	BRAF	3	-1,457742709	FALSE	P14866
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PPP1CB	848	0,432130947	0,000460582	0,01865371	0,523372715	7,97343E-06	0,000243345	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62140
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PCBP2	855	0,431792995	0,000444814	0,018409253	0,632748044	9,96094E-09	1,64899E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	not found
428	Pemetrexed	GDSC1	"428;Pemetrexed;GDSC1"	MFN1	552	0,431759147	4,49109E-05	0,060960193	0,475934136	2,23815E-06	0,002101641	0,692758139	TYMS	3	-1,075229656	FALSE	Q8IWA4
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	CLINT1	851	0,430695581	0,000321938	0,016441963	0,325389241	0,00349005	0,024601474	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q14677
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL11	855	0,429455434	0,008454862	0,092788202	0,503184645	0,001285507	0,011512666	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62913
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPL23A	855	0,429401057	0,007650662	0,086665405	0,497755558	0,001200055	0,010940567	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62750
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	PRDM15	108	0,42925718	0,000289734	0,081652587	0,376429924	0,002382062	0,085231416	0,575316205	SCD5	-	-2,15095469	FALSE	not found
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	PUF60	915	0,429140703	0,001374626	0,074132742	0,251253938	0,041764733	0,225248134	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q9UHX1
2309	AC220	GDSC2	"2309;AC220;GDSC2"	RAC1	562	0,291933998	0,000542494	0,061668008	0,272124733	0,000187104	0,064666985	0,505922345	FLT3	2	-1,284486656	TRUE	P63000
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS8	855	0,428557002	0,000186595	0,013412712	0,440199864	6,42714E-05	0,001143696	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62241
1373	Dabrafenib	GDSC1	"1373;Dabrafenib;GDSC1"	RBM25	806	0,427390747	0,00901967	0,427061414	1,060395064	5,33003E-10	3,71591E-08	0,495096161	BRAF	3	-1,809260826	FALSE	not found
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ABHD6	69	-0,208628311	0,013212684	0,257840245	-0,230620197	5,53901E-06	0,000754413	0,744347309			-2,270858152	FALSE	Q9BV23
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	HDAC2	746	0,426060457	0,002145532	0,043411266	0,451498994	0,00023994	0,00308103	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q92769
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	URI1	301	0,425601322	0,004157577	0,062576181	0,351052182	0,021120867	0,093148342	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	O94763
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	SEC13	850	0,425599351	0,001539482	0,037675264	0,317421808	0,00979322	0,053661344	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P55735
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ACTL6A	843	-0,245761303	0,000175973	0,048347865	-0,284802907	1,83664E-07	6,87523E-05	0,744347309			-2,270858152	FALSE	O96019
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	MRPL58	914	0,424716412	0,000338663	0,038189536	0,329127852	0,003440407	0,053968054	0,462995294	BCL2L1	-	-1,109626773	FALSE	Q14197
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ADA	313	-0,245224443	1,19689E-05	0,016301693	-0,276261898	2,03016E-10	3,35143E-07	0,744347309			-2,270858152	FALSE	P00813
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	PUF60	855	0,423825948	0,008013501	0,08967417	0,537515185	0,000312301	0,003716991	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9UHX1
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ADNP	818	-0,171495565	0,006256501	0,190600841	-0,232087987	6,64913E-06	0,000823283	0,744347309			-2,270858152	FALSE	Q9H2P0
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SNRPA1	906	0,422397646	0,000670478	0,024216083	0,310073583	0,004135559	0,079463562	0,624177437	MET	3	-1,306810675	FALSE	P09661
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	NDUFV1	914	0,42070654	7,56838E-06	0,005985508	0,396882552	1,80046E-05	0,001582118	0,462995294	BCL2L1	3	-1,109626773	FALSE	P49821
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SNW1	903	0,420275747	0,008430473	0,293173827	1,097370549	1,67235E-12	2,56426E-10	0,591585105	BRAF	3	-1,457742709	FALSE	Q13573
1371	PLX-4720	GDSC1	"1371;PLX-4720;GDSC1"	AGK	831	0,070880596	0,305838501	0,71533109	-0,272140162	2,09735E-06	7,08009E-05	0,499462315	BRAF	1	-1,228927954	FALSE	Q53H12
2309	AC220	GDSC2	"2309;AC220;GDSC2"	ENY2	562	0,418804104	1,25747E-05	0,008438057	0,204262844	0,016399793	0,360528777	0,505922345	FLT3	4	-1,284486656	FALSE	Q9NPA8
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	MRPL27	909	0,418766752	0,000127665	0,028270085	0,385354205	0,000270851	0,010131291	0,462995294	BCL2L1	3	-1,109626773	FALSE	Q9P0M9
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SF3B2	906	0,41849688	0,000692261	0,024487807	0,308051938	0,007064677	0,103552794	0,624177437	MET	3	-1,306810675	FALSE	Q13435
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	DDX23	903	0,418203752	0,004455217	0,241105872	0,715655542	5,08131E-07	1,508E-05	0,591585105	BRAF	3	-1,457742709	FALSE	Q9BUQ8
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	AFAP1L2	121	-0,187509701	0,000144079	0,0464165	-0,144551281	0,003853736	0,044107469	0,744347309			-2,270858152	FALSE	Q8N4X5
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	RPS3A	855	0,416563046	0,000561023	0,021290387	0,551033985	2,32948E-06	9,49765E-05	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P61247
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	GRB2	846	0,416507802	1,26158E-05	0,004663375	0,442731145	3,43117E-08	4,20595E-06	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	P62993
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DDX42	854	0,415970095	0,002774427	0,051906489	0,611276739	6,51346E-07	3,70586E-05	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q86XP3
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	SNRNP40	903	0,415774211	0,002858969	0,19092624	0,871902883	4,20969E-09	2,52581E-07	0,591585105	BRAF	3	-1,457742709	FALSE	Q96DI7
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	MAP2K1	626	0,415606229	0,000374176	0,017269373	0,383337535	0,000343943	0,004031855	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	TRUE	Q02750
1936	Savolitinib	GDSC2	"1936;Savolitinib;GDSC2"	SNRNP40	906	0,412378152	2,62838E-05	0,003512623	0,36353363	4,55563E-05	0,00535626	0,624177437	MET	3	-1,306810675	FALSE	Q96DI7
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	KIAA1522	462	0,412373995	0,000120695	0,028270085	0,271999002	0,002329537	0,041467264	0,462995294	BCL2L1	-	-1,109626773	FALSE	Q9P206
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	WASF2	820	0,411541352	0,000276677	0,015806186	0,302549654	0,006684803	0,040331128	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q9Y6W5
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	CPSF3	903	0,410816945	0,002570045	0,185002971	0,612824182	1,56913E-05	0,00028122	0,591585105	BRAF	3	-1,457742709	FALSE	Q9UKF6
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	AHNAK	838	-0,089502581	0,000267301	0,058433177	0,018601122	0,291949959	0,576431606	0,744347309			-2,270858152	TRUE	Q09666
416	CAY10566	GDSC1	"416;CAY10566;GDSC1"	ZC3H14	842	0,409587054	0,000169948	0,061713755	0,185671193	0,031641175	0,259542561	0,575316205	SCD5	-	-2,15095469	FALSE	not found
1427	AZD5582	GDSC1	"1427;AZD5582;GDSC1"	DCUN1D1	640	0,409498054	0,000158984	0,013314067	0,403714345	0,000124118	0,001862791	0,579682112	"BIRC2;BIRC3;XIAP"	-	-1,084352179	FALSE	Q96GG9
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	HNRNPU	903	0,409496946	0,011194311	0,326277594	0,902173836	8,90289E-09	4,81803E-07	0,591585105	BRAF	3	-1,457742709	FALSE	Q00839
1373	Dabrafenib	GDSC2	"1373;Dabrafenib;GDSC2"	AGK	872	-0,099740494	0,328201003	0,813502262	-0,458133995	9,59645E-08	3,62825E-06	0,591585105	BRAF	1	-1,457742709	FALSE	Q53H12
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ARID1A	754	-0,166548702	0,005770043	0,187626011	-0,26032385	8,32229E-07	0,000206072	0,744347309			-2,270858152	TRUE	not found
427	Ara-G	GDSC1	"427;Ara-G;GDSC1"	ATAD2	678	-0,18837617	3,60556E-05	0,031869639	-0,256303259	2,32785E-10	3,35143E-07	0,744347309			-2,270858152	FALSE	Q6PL18
1997	WEHI-539	GDSC2	"1997;WEHI-539;GDSC2"	RPS14	915	0,407701619	0,000119524	0,028270085	0,448266125	6,93609E-06	0,000950341	0,462995294	BCL2L1	3	-1,109626773	FALSE	P62263
